Event,Hit,KE_i,KE_e
1208,0,0.653588,0
1209,0,1.35553,0
1210,0,1.44812,0
1211,0,0.618741,0
1212,0,0.205247,0
1213,0,0.975014,0
1214,0,0.687525,0
1215,0,0.487998,0
1216,0,0.168669,0
1217,0,0.774441,0
1218,0,1.24864,0
1219,0,0.308634,0
1220,0,0.921181,0
1221,0,0.163754,0
1222,0,1.33527,0
1223,0,0.706031,0
1224,0,0.729741,0
1225,0,0.85591,0
1226,0,0.89261,0
1227,0,0.0775162,0
1228,0,0.944773,0
1229,0,0.603461,0
1230,0,0.390771,0
1231,0,1.10214,0
1232,0,1.1304,0
1233,0,0.726476,0
